2026-08-14 20:53:21 | INFO    | [hanoi] loading...
2026-08-14 20:53:21 | INFO    | Upserted 24 rows.
2026-08-14 20:53:21 | INFO    | [haiphong] extracting...
2026-08-14 20:53:22 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\haiphong_air_quality.json
2026-08-14 20:53:22 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\haiphong_weather.json
2026-08-14 20:53:22 | INFO    | [haiphong] transforming...
2026-08-14 20:53:22 | INFO    | [haiphong] loading...
2026-08-14 20:53:22 | INFO    | Upserted 24 rows.
2026-08-14 20:53:22 | INFO    | [danang] extracting...
2026-08-14 20:53:23 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\danang_air_quality.json
2026-08-14 20:53:24 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\danang_weather.json
2026-08-14 20:53:24 | INFO    | [danang] transforming...
2026-08-14 20:53:24 | INFO    | [danang] loading...
2026-08-14 20:53:24 | INFO    | Upserted 24 rows.
2026-08-14 20:53:24 | INFO    | [hcmc] extracting...
2026-08-14 20:53:25 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\hcmc_air_quality.json
2026-08-14 20:53:25 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\hcmc_weather.json
2026-08-14 20:53:25 | INFO    | [hcmc] transforming...
2026-08-14 20:53:26 | INFO    | [hcmc] loading...
2026-08-14 20:53:26 | INFO    | Upserted 24 rows.
2026-08-14 20:53:26 | INFO    | [cantho] extracting...
2026-08-14 20:53:26 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\cantho_air_quality.json
2026-08-14 20:53:27 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\cantho_weather.json
2026-08-14 20:53:27 | INFO    | [cantho] transforming...
2026-08-14 20:53:27 | INFO    | [cantho] loading...
2026-08-14 20:53:27 | INFO    | Upserted 24 rows.
2026-08-14 20:53:27 | INFO    | [dalat] extracting...
2026-08-14 20:53:28 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\dalat_air_quality.json
2026-08-14 20:53:29 | INFO    | Saved: C:\AirQualityDataPJ\airquality-etl\data\raw\2026-08-13\dalat_weather.json
2026-08-14 20:53:29 | INFO    | [dalat] transforming...
2026-08-14 20:53:29 | INFO    | [dalat] loading...
2026-08-14 20:53:29 | INFO    | Upserted 24 rows.
2026-08-14 20:53:29 | INFO    | Aggregating daily layer...
2026-08-14 20:53:29 | INFO    |   Aggregated 6 daily rows for 2026-08-13
2026-08-14 20:53:29 | INFO    |   Aggregated 6 daily rows for 2026-08-14
2026-08-14 20:53:29 | INFO    | Done: 2026-08-13
